funding_timestamp,funding_rate,event_time
1747785600000,8.677e-05,2025-05-21 00:00:00+00:00
1747814400000,0.0001,2025-05-21 08:00:00+00:00
1747843200000,0.0001,2025-05-21 16:00:00+00:00
1747872000000,-6.57e-05,2025-05-22 00:00:00+00:00
1747900800000,0.0001,2025-05-22 08:00:00+00:00
1747929600000,0.0001,2025-05-22 16:00:00+00:00
1747958400000,3.143e-05,2025-05-23 00:00:00+00:00
1747987200000,0.0001,2025-05-23 08:00:00+00:00
1748016000000,8.98e-05,2025-05-23 16:00:00+00:00
1748044800000,0.0001,2025-05-24 00:00:00+00:00
1748073600000,0.0001,2025-05-24 08:00:00+00:00
1748102400000,9.481e-05,2025-05-24 16:00:00+00:00
1748131200000,4.977e-05,2025-05-25 00:00:00+00:00
1748160000000,0.0001,2025-05-25 08:00:00+00:00
1748188800000,0.0001,2025-05-25 16:00:00+00:00
1748217600000,0.0001,2025-05-26 00:00:00+00:00
1748246400000,0.0001,2025-05-26 08:00:00+00:00
1748275200000,8.533e-05,2025-05-26 16:00:00+00:00
1748304000000,0.0001,2025-05-27 00:00:00+00:00
1748332800000,0.0001,2025-05-27 08:00:00+00:00
1748361600000,2.594e-05,2025-05-27 16:00:00+00:00
1748390400000,8.06e-06,2025-05-28 00:00:00+00:00
1748419200000,-1.3e-06,2025-05-28 08:00:00+00:00
1748448000000,9.718e-05,2025-05-28 16:00:00+00:00
1748476800000,0.0001,2025-05-29 00:00:00+00:00
1748505600000,0.0001,2025-05-29 08:00:00+00:00
1748534400000,6.515e-05,2025-05-29 16:00:00+00:00
1748563200000,0.0001,2025-05-30 00:00:00+00:00
1748592000000,9.991e-05,2025-05-30 08:00:00+00:00
1748620800000,-1.023e-05,2025-05-30 16:00:00+00:00
1748649600000,0.0001,2025-05-31 00:00:00+00:00
1748678400000,9.812e-05,2025-05-31 08:00:00+00:00
1748707200000,4.071e-05,2025-05-31 16:00:00+00:00
1748736000000,-3.737e-05,2025-06-01 00:00:00+00:00
1748764800000,-1.176e-05,2025-06-01 08:00:00+00:00
1748793600000,3.732e-05,2025-06-01 16:00:00+00:00
1748822400000,0.0001,2025-06-02 00:00:00+00:00
1748851200000,1.584e-05,2025-06-02 08:00:00+00:00
1748880000000,0.0001,2025-06-02 16:00:00+00:00
1748908800000,0.0001,2025-06-03 00:00:00+00:00
1748937600000,4.455e-05,2025-06-03 08:00:00+00:00
1748966400000,6.937e-05,2025-06-03 16:00:00+00:00
1748995200000,-2.41e-06,2025-06-04 00:00:00+00:00
1749024000000,0.0001,2025-06-04 08:00:00+00:00
1749052800000,0.0001,2025-06-04 16:00:00+00:00
1749081600000,3.896e-05,2025-06-05 00:00:00+00:00
1749110400000,3.635e-05,2025-06-05 08:00:00+00:00
1749139200000,8.113e-05,2025-06-05 16:00:00+00:00
1749168000000,6.682e-05,2025-06-06 00:00:00+00:00
1749196800000,0.0001,2025-06-06 08:00:00+00:00
1749225600000,1.965e-05,2025-06-06 16:00:00+00:00
1749254400000,1.1e-07,2025-06-07 00:00:00+00:00
1749283200000,3.969e-05,2025-06-07 08:00:00+00:00
1749312000000,4.38e-06,2025-06-07 16:00:00+00:00
1749340800000,-2.918e-05,2025-06-08 00:00:00+00:00
1749369600000,-2.13e-06,2025-06-08 08:00:00+00:00
1749398400000,9.33e-06,2025-06-08 16:00:00+00:00
1749427200000,-2.122e-05,2025-06-09 00:00:00+00:00
1749456000000,-4.58e-06,2025-06-09 08:00:00+00:00
1749484800000,8.401e-05,2025-06-09 16:00:00+00:00
1749513600000,0.0001,2025-06-10 00:00:00+00:00
1749542400000,0.0001,2025-06-10 08:00:00+00:00
1749571200000,0.0001,2025-06-10 16:00:00+00:00
1749600000000,0.0001,2025-06-11 00:00:00+00:00
1749628800000,9.178e-05,2025-06-11 08:00:00+00:00
1749657600000,6e-05,2025-06-11 16:00:00+00:00
1749686400000,6.381e-05,2025-06-12 00:00:00+00:00
1749715200000,7.906e-05,2025-06-12 08:00:00+00:00
1749744000000,3.527e-05,2025-06-12 16:00:00+00:00
1749772800000,-3.548e-05,2025-06-13 00:00:00+00:00
1749801600000,-3.019e-05,2025-06-13 08:00:00+00:00
1749830400000,2.289e-05,2025-06-13 16:00:00+00:00
1749859200000,4.672e-05,2025-06-14 00:00:00+00:00
1749888000000,5.77e-06,2025-06-14 08:00:00+00:00
1749916800000,-3.518e-05,2025-06-14 16:00:00+00:00
1749945600000,2.825e-05,2025-06-15 00:00:00+00:00
1749974400000,8.43e-05,2025-06-15 08:00:00+00:00
1750003200000,6.072e-05,2025-06-15 16:00:00+00:00
1750032000000,8.3e-07,2025-06-16 00:00:00+00:00
1750060800000,7.603e-05,2025-06-16 08:00:00+00:00
1750089600000,2.399e-05,2025-06-16 16:00:00+00:00
1750118400000,-3.199e-05,2025-06-17 00:00:00+00:00
1750147200000,2.829e-05,2025-06-17 08:00:00+00:00
1750176000000,4.361e-05,2025-06-17 16:00:00+00:00
1750204800000,5.35e-06,2025-06-18 00:00:00+00:00
1750233600000,4.8e-05,2025-06-18 08:00:00+00:00
1750262400000,1.508e-05,2025-06-18 16:00:00+00:00
1750291200000,5.507e-05,2025-06-19 00:00:00+00:00
1750320000000,3.761e-05,2025-06-19 08:00:00+00:00
1750348800000,-2.676e-05,2025-06-19 16:00:00+00:00
1750377600000,-2.07e-06,2025-06-20 00:00:00+00:00
1750406400000,5.109e-05,2025-06-20 08:00:00+00:00
1750435200000,-3.207e-05,2025-06-20 16:00:00+00:00
1750464000000,-4.026e-05,2025-06-21 00:00:00+00:00
1750492800000,3.807e-05,2025-06-21 08:00:00+00:00
1750521600000,-2.619e-05,2025-06-21 16:00:00+00:00
1750550400000,-6.108e-05,2025-06-22 00:00:00+00:00
1750579200000,-1.823e-05,2025-06-22 08:00:00+00:00
1750608000000,-2.185e-05,2025-06-22 16:00:00+00:00
1750636800000,4.76e-05,2025-06-23 00:00:00+00:00
1750665600000,7.038e-05,2025-06-23 08:00:00+00:00
1750694400000,-3.689e-05,2025-06-23 16:00:00+00:00
1750723200000,-4.01e-05,2025-06-24 00:00:00+00:00
1750752000000,-1.839e-05,2025-06-24 08:00:00+00:00
1750780800000,7.699e-05,2025-06-24 16:00:00+00:00
1750809600000,-8.707e-05,2025-06-25 00:00:00+00:00
1750838400000,4.3e-07,2025-06-25 08:00:00+00:00
1750867200000,-2.701e-05,2025-06-25 16:00:00+00:00
1750896000000,-5.43e-06,2025-06-26 00:00:00+00:00
1750924800000,3.731e-05,2025-06-26 08:00:00+00:00
1750953600000,5.045e-05,2025-06-26 16:00:00+00:00
1750982400000,-5.01e-06,2025-06-27 00:00:00+00:00
1751011200000,2.356e-05,2025-06-27 08:00:00+00:00
1751040000000,-1.334e-05,2025-06-27 16:00:00+00:00
1751068800000,5.25e-05,2025-06-28 00:00:00+00:00
1751097600000,3.517e-05,2025-06-28 08:00:00+00:00
1751126400000,6.205e-05,2025-06-28 16:00:00+00:00
1751155200000,5.275e-05,2025-06-29 00:00:00+00:00
1751184000000,7.5e-05,2025-06-29 08:00:00+00:00
1751212800000,3.952e-05,2025-06-29 16:00:00+00:00
1751241600000,7.239e-05,2025-06-30 00:00:00+00:00
1751270400000,0.0001,2025-06-30 08:00:00+00:00
1751299200000,-3.807e-05,2025-06-30 16:00:00+00:00
1751328000000,0.0001,2025-07-01 00:00:00+00:00
1751356800000,-3.148e-05,2025-07-01 08:00:00+00:00
1751385600000,-4.681e-05,2025-07-01 16:00:00+00:00
1751414400000,-2.932e-05,2025-07-02 00:00:00+00:00
1751443200000,3.47e-05,2025-07-02 08:00:00+00:00
1751472000000,0.0001,2025-07-02 16:00:00+00:00
1751500800000,0.0001,2025-07-03 00:00:00+00:00
1751529600000,0.0001,2025-07-03 08:00:00+00:00
1751558400000,3.649e-05,2025-07-03 16:00:00+00:00
1751587200000,2.046e-05,2025-07-04 00:00:00+00:00
1751616000000,1.273e-05,2025-07-04 08:00:00+00:00
1751644800000,-2.887e-05,2025-07-04 16:00:00+00:00
1751673600000,7.28e-06,2025-07-05 00:00:00+00:00
1751702400000,2.979e-05,2025-07-05 08:00:00+00:00
1751731200000,-2.34e-05,2025-07-05 16:00:00+00:00
1751760000000,5.091e-05,2025-07-06 00:00:00+00:00
1751788800000,6.059e-05,2025-07-06 08:00:00+00:00
1751817600000,9.892e-05,2025-07-06 16:00:00+00:00
1751846400000,5.235e-05,2025-07-07 00:00:00+00:00
1751875200000,4.891e-05,2025-07-07 08:00:00+00:00
1751904000000,4.036e-05,2025-07-07 16:00:00+00:00
1751932800000,-1.62e-06,2025-07-08 00:00:00+00:00
1751961600000,4.241e-05,2025-07-08 08:00:00+00:00
1751990400000,0.0001,2025-07-08 16:00:00+00:00
1752019200000,0.0001,2025-07-09 00:00:00+00:00
1752048000000,0.0001,2025-07-09 08:00:00+00:00
1752076800000,0.0001,2025-07-09 16:00:00+00:00
1752105600000,0.0001,2025-07-10 00:00:00+00:00
1752134400000,0.0001,2025-07-10 08:00:00+00:00
1752163200000,7.9e-05,2025-07-10 16:00:00+00:00
1752192000000,0.0001,2025-07-11 00:00:00+00:00
1752220800000,0.0001,2025-07-11 08:00:00+00:00
1752249600000,0.0001,2025-07-11 16:00:00+00:00
1752278400000,0.0001,2025-07-12 00:00:00+00:00
1752307200000,0.0001,2025-07-12 08:00:00+00:00
1752336000000,0.0001,2025-07-12 16:00:00+00:00
1752364800000,5.293e-05,2025-07-13 00:00:00+00:00
1752393600000,0.0001,2025-07-13 08:00:00+00:00
1752422400000,0.0001,2025-07-13 16:00:00+00:00
1752451200000,0.0001,2025-07-14 00:00:00+00:00
1752480000000,0.0001,2025-07-14 08:00:00+00:00
1752508800000,0.0001,2025-07-14 16:00:00+00:00
1752537600000,0.0001,2025-07-15 00:00:00+00:00
1752566400000,0.0001,2025-07-15 08:00:00+00:00
1752595200000,0.0001,2025-07-15 16:00:00+00:00
1752624000000,0.0001,2025-07-16 00:00:00+00:00
1752652800000,0.0001,2025-07-16 08:00:00+00:00
1752681600000,0.0001,2025-07-16 16:00:00+00:00
1752710400000,0.0001,2025-07-17 00:00:00+00:00
1752739200000,0.0001,2025-07-17 08:00:00+00:00
1752768000000,0.0001,2025-07-17 16:00:00+00:00
1752796800000,0.0001,2025-07-18 00:00:00+00:00
1752825600000,0.0001,2025-07-18 08:00:00+00:00
1752854400000,0.0001,2025-07-18 16:00:00+00:00
1752883200000,0.0001,2025-07-19 00:00:00+00:00
1752912000000,0.0001,2025-07-19 08:00:00+00:00
1752940800000,0.0001,2025-07-19 16:00:00+00:00
1752969600000,0.0001,2025-07-20 00:00:00+00:00
1752998400000,0.0001,2025-07-20 08:00:00+00:00
1753027200000,0.0001,2025-07-20 16:00:00+00:00
1753056000000,0.0001,2025-07-21 00:00:00+00:00
1753084800000,0.0001,2025-07-21 08:00:00+00:00
1753113600000,0.0001,2025-07-21 16:00:00+00:00
1753142400000,0.0001,2025-07-22 00:00:00+00:00
1753171200000,0.0001,2025-07-22 08:00:00+00:00
1753200000000,0.0001,2025-07-22 16:00:00+00:00
1753228800000,0.0001,2025-07-23 00:00:00+00:00
1753257600000,0.0001,2025-07-23 08:00:00+00:00
1753286400000,0.0001,2025-07-23 16:00:00+00:00
1753315200000,0.0001,2025-07-24 00:00:00+00:00
1753344000000,0.0001,2025-07-24 08:00:00+00:00
1753372800000,0.0001,2025-07-24 16:00:00+00:00
1753401600000,0.0001,2025-07-25 00:00:00+00:00
1753430400000,0.0001,2025-07-25 08:00:00+00:00
1753459200000,0.0001,2025-07-25 16:00:00+00:00
1753488000000,0.0001,2025-07-26 00:00:00+00:00
1753516800000,0.0001,2025-07-26 08:00:00+00:00
1753545600000,0.0001,2025-07-26 16:00:00+00:00
1753574400000,0.0001,2025-07-27 00:00:00+00:00
1753603200000,0.0001,2025-07-27 08:00:00+00:00
1753632000000,0.0001,2025-07-27 16:00:00+00:00
1753660800000,0.0001,2025-07-28 00:00:00+00:00
1753689600000,0.0001,2025-07-28 08:00:00+00:00
1753718400000,0.0001,2025-07-28 16:00:00+00:00
1753747200000,0.0001,2025-07-29 00:00:00+00:00
1753776000000,0.0001,2025-07-29 08:00:00+00:00
1753804800000,0.0001,2025-07-29 16:00:00+00:00
1753833600000,4.093e-05,2025-07-30 00:00:00+00:00
1753862400000,0.0001,2025-07-30 08:00:00+00:00
1753891200000,3.773e-05,2025-07-30 16:00:00+00:00
1753920000000,0.0001,2025-07-31 00:00:00+00:00
1753948800000,0.0001,2025-07-31 08:00:00+00:00
1753977600000,9.094e-05,2025-07-31 16:00:00+00:00
1754006400000,-9.92e-05,2025-08-01 00:00:00+00:00
1754035200000,-0.00010045,2025-08-01 08:00:00+00:00
1754064000000,2.63e-06,2025-08-01 16:00:00+00:00
1754092800000,5.899e-05,2025-08-02 00:00:00+00:00
1754121600000,0.0001,2025-08-02 08:00:00+00:00
1754150400000,9.792e-05,2025-08-02 16:00:00+00:00
1754179200000,0.0001,2025-08-03 00:00:00+00:00
1754208000000,4.109e-05,2025-08-03 08:00:00+00:00
1754236800000,-3.325e-05,2025-08-03 16:00:00+00:00
1754265600000,-3.106e-05,2025-08-04 00:00:00+00:00
1754294400000,6.075e-05,2025-08-04 08:00:00+00:00
1754323200000,8.29e-05,2025-08-04 16:00:00+00:00
1754352000000,2.569e-05,2025-08-05 00:00:00+00:00
1754380800000,3.422e-05,2025-08-05 08:00:00+00:00
1754409600000,-8.33e-06,2025-08-05 16:00:00+00:00
1754438400000,-8.71e-06,2025-08-06 00:00:00+00:00
1754467200000,0.0001,2025-08-06 08:00:00+00:00
1754496000000,0.0001,2025-08-06 16:00:00+00:00
1754524800000,0.0001,2025-08-07 00:00:00+00:00
1754553600000,0.0001,2025-08-07 08:00:00+00:00
1754582400000,7.814e-05,2025-08-07 16:00:00+00:00
1754611200000,7.203e-05,2025-08-08 00:00:00+00:00
1754640000000,0.0001,2025-08-08 08:00:00+00:00
1754668800000,0.0001,2025-08-08 16:00:00+00:00
1754697600000,0.0001,2025-08-09 00:00:00+00:00
1754726400000,0.0001,2025-08-09 08:00:00+00:00
1754755200000,0.0001,2025-08-09 16:00:00+00:00
1754784000000,0.0001,2025-08-10 00:00:00+00:00
1754812800000,0.0001,2025-08-10 08:00:00+00:00
1754841600000,0.0001,2025-08-10 16:00:00+00:00
1754870400000,0.0001,2025-08-11 00:00:00+00:00
1754899200000,0.0001,2025-08-11 08:00:00+00:00
1754928000000,9.695e-05,2025-08-11 16:00:00+00:00
1754956800000,1.451e-05,2025-08-12 00:00:00+00:00
1754985600000,0.0001,2025-08-12 08:00:00+00:00
1755014400000,0.0001,2025-08-12 16:00:00+00:00
1755043200000,0.0001,2025-08-13 00:00:00+00:00
1755072000000,0.0001,2025-08-13 08:00:00+00:00
1755100800000,0.0001,2025-08-13 16:00:00+00:00
1755129600000,0.0001,2025-08-14 00:00:00+00:00
1755158400000,0.0001,2025-08-14 08:00:00+00:00
1755187200000,0.0001,2025-08-14 16:00:00+00:00
1755216000000,0.0001,2025-08-15 00:00:00+00:00
1755244800000,0.0001,2025-08-15 08:00:00+00:00
1755273600000,0.0001,2025-08-15 16:00:00+00:00
1755302400000,6.633e-05,2025-08-16 00:00:00+00:00
1755331200000,8.019e-05,2025-08-16 08:00:00+00:00
1755360000000,5.954e-05,2025-08-16 16:00:00+00:00
1755388800000,6.334e-05,2025-08-17 00:00:00+00:00
1755417600000,2.16e-06,2025-08-17 08:00:00+00:00
1755446400000,1.507e-05,2025-08-17 16:00:00+00:00
1755475200000,6.779e-05,2025-08-18 00:00:00+00:00
1755504000000,-3.982e-05,2025-08-18 08:00:00+00:00
1755532800000,-8.91e-06,2025-08-18 16:00:00+00:00
1755561600000,0.0001,2025-08-19 00:00:00+00:00
1755590400000,5.317e-05,2025-08-19 08:00:00+00:00
1755619200000,9.409e-05,2025-08-19 16:00:00+00:00
1755648000000,0.0001,2025-08-20 00:00:00+00:00
1755676800000,0.0001,2025-08-20 08:00:00+00:00
1755705600000,0.0001,2025-08-20 16:00:00+00:00
1755734400000,4.986e-05,2025-08-21 00:00:00+00:00
1755763200000,4.727e-05,2025-08-21 08:00:00+00:00
1755792000000,7.674e-05,2025-08-21 16:00:00+00:00
1755820800000,9.019e-05,2025-08-22 00:00:00+00:00
1755849600000,0.0001,2025-08-22 08:00:00+00:00
1755878400000,0.0001,2025-08-22 16:00:00+00:00
1755907200000,0.0001,2025-08-23 00:00:00+00:00
1755936000000,0.0001,2025-08-23 08:00:00+00:00
1755964800000,0.0001,2025-08-23 16:00:00+00:00
1755993600000,9.281e-05,2025-08-24 00:00:00+00:00
1756022400000,0.0001,2025-08-24 08:00:00+00:00
1756051200000,0.0001,2025-08-24 16:00:00+00:00
1756080000000,0.0001,2025-08-25 00:00:00+00:00
1756108800000,0.0001,2025-08-25 08:00:00+00:00
1756137600000,2.5e-05,2025-08-25 16:00:00+00:00
1756166400000,-7.169e-05,2025-08-26 00:00:00+00:00
1756195200000,-1.093e-05,2025-08-26 08:00:00+00:00
1756224000000,-2.697e-05,2025-08-26 16:00:00+00:00
1756252800000,-3.103e-05,2025-08-27 00:00:00+00:00
1756281600000,-4.995e-05,2025-08-27 08:00:00+00:00
1756310400000,-2.053e-05,2025-08-27 16:00:00+00:00
1756339200000,-4.41e-05,2025-08-28 00:00:00+00:00
1756368000000,6.361e-05,2025-08-28 08:00:00+00:00
1756396800000,6.165e-05,2025-08-28 16:00:00+00:00
1756425600000,-6.272e-05,2025-08-29 00:00:00+00:00
1756454400000,6.085e-05,2025-08-29 08:00:00+00:00
1756483200000,7.35e-06,2025-08-29 16:00:00+00:00
1756512000000,9.984e-05,2025-08-30 00:00:00+00:00
1756540800000,6.511e-05,2025-08-30 08:00:00+00:00
1756569600000,5.071e-05,2025-08-30 16:00:00+00:00
1756598400000,6.017e-05,2025-08-31 00:00:00+00:00
1756627200000,2.537e-05,2025-08-31 08:00:00+00:00
1756656000000,-6.512e-05,2025-08-31 16:00:00+00:00
1756684800000,1.043e-05,2025-09-01 00:00:00+00:00
1756713600000,6.786e-05,2025-09-01 08:00:00+00:00
1756742400000,7.885e-05,2025-09-01 16:00:00+00:00
1756771200000,4.259e-05,2025-09-02 00:00:00+00:00
1756800000000,0.0001,2025-09-02 08:00:00+00:00
1756828800000,7.474e-05,2025-09-02 16:00:00+00:00
1756857600000,8.137e-05,2025-09-03 00:00:00+00:00
1756886400000,0.0001,2025-09-03 08:00:00+00:00
1756915200000,0.0001,2025-09-03 16:00:00+00:00
1756944000000,5.359e-05,2025-09-04 00:00:00+00:00
1756972800000,5.044e-05,2025-09-04 08:00:00+00:00
1757001600000,-9.88e-06,2025-09-04 16:00:00+00:00
1757030400000,-3.325e-05,2025-09-05 00:00:00+00:00
1757059200000,-1.857e-05,2025-09-05 08:00:00+00:00
1757088000000,2.623e-05,2025-09-05 16:00:00+00:00
1757116800000,7.989e-05,2025-09-06 00:00:00+00:00
1757145600000,0.0001,2025-09-06 08:00:00+00:00
1757174400000,2.833e-05,2025-09-06 16:00:00+00:00
1757203200000,0.0001,2025-09-07 00:00:00+00:00
1757232000000,0.0001,2025-09-07 08:00:00+00:00
1757260800000,0.0001,2025-09-07 16:00:00+00:00
1757289600000,0.0001,2025-09-08 00:00:00+00:00
1757318400000,2.746e-05,2025-09-08 08:00:00+00:00
1757347200000,9.084e-05,2025-09-08 16:00:00+00:00
1757376000000,7.2e-05,2025-09-09 00:00:00+00:00
1757404800000,0.0001,2025-09-09 08:00:00+00:00
1757433600000,9.861e-05,2025-09-09 16:00:00+00:00
1757462400000,8.378e-05,2025-09-10 00:00:00+00:00
1757491200000,0.0001,2025-09-10 08:00:00+00:00
1757520000000,8.112e-05,2025-09-10 16:00:00+00:00
1757548800000,1.631e-05,2025-09-11 00:00:00+00:00
1757577600000,0.0001,2025-09-11 08:00:00+00:00
1757606400000,0.0001,2025-09-11 16:00:00+00:00
1757635200000,0.0001,2025-09-12 00:00:00+00:00
1757664000000,0.0001,2025-09-12 08:00:00+00:00
1757692800000,0.0001,2025-09-12 16:00:00+00:00
1757721600000,0.0001,2025-09-13 00:00:00+00:00
1757750400000,7.823e-05,2025-09-13 08:00:00+00:00
1757779200000,0.0001,2025-09-13 16:00:00+00:00
1757808000000,0.0001,2025-09-14 00:00:00+00:00
1757836800000,0.0001,2025-09-14 08:00:00+00:00
1757865600000,0.0001,2025-09-14 16:00:00+00:00
1757894400000,0.0001,2025-09-15 00:00:00+00:00
1757923200000,0.0001,2025-09-15 08:00:00+00:00
1757952000000,0.0001,2025-09-15 16:00:00+00:00
1757980800000,0.0001,2025-09-16 00:00:00+00:00
1758009600000,0.0001,2025-09-16 08:00:00+00:00
1758038400000,3.588e-05,2025-09-16 16:00:00+00:00
1758067200000,0.0001,2025-09-17 00:00:00+00:00
1758096000000,6.224e-05,2025-09-17 08:00:00+00:00
1758124800000,1.994e-05,2025-09-17 16:00:00+00:00
1758153600000,0.0001,2025-09-18 00:00:00+00:00
1758182400000,7.803e-05,2025-09-18 08:00:00+00:00
1758211200000,-1.289e-05,2025-09-18 16:00:00+00:00
1758240000000,3.051e-05,2025-09-19 00:00:00+00:00
1758268800000,5.892e-05,2025-09-19 08:00:00+00:00
1758297600000,6.204e-05,2025-09-19 16:00:00+00:00
1758326400000,0.0001,2025-09-20 00:00:00+00:00
1758355200000,0.0001,2025-09-20 08:00:00+00:00
1758384000000,0.0001,2025-09-20 16:00:00+00:00
1758412800000,0.0001,2025-09-21 00:00:00+00:00
1758441600000,0.0001,2025-09-21 08:00:00+00:00
1758470400000,0.0001,2025-09-21 16:00:00+00:00
1758499200000,0.0001,2025-09-22 00:00:00+00:00
1758528000000,-7.609e-05,2025-09-22 08:00:00+00:00
1758556800000,-4.552e-05,2025-09-22 16:00:00+00:00
1758585600000,-6.111e-05,2025-09-23 00:00:00+00:00
1758614400000,1.543e-05,2025-09-23 08:00:00+00:00
1758643200000,5.85e-06,2025-09-23 16:00:00+00:00
1758672000000,8.676e-05,2025-09-24 00:00:00+00:00
1758700800000,6.568e-05,2025-09-24 08:00:00+00:00
1758729600000,5.898e-05,2025-09-24 16:00:00+00:00
1758758400000,-0.00011015,2025-09-25 00:00:00+00:00
1758787200000,-5.39e-05,2025-09-25 08:00:00+00:00
1758816000000,-9.97e-06,2025-09-25 16:00:00+00:00
1758844800000,4.059e-05,2025-09-26 00:00:00+00:00
1758873600000,0.0001,2025-09-26 08:00:00+00:00
1758902400000,8.128e-05,2025-09-26 16:00:00+00:00
1758931200000,-2.196e-05,2025-09-27 00:00:00+00:00
1758960000000,4.15e-06,2025-09-27 08:00:00+00:00
1758988800000,2.664e-05,2025-09-27 16:00:00+00:00
1759017600000,5.905e-05,2025-09-28 00:00:00+00:00
1759046400000,4.373e-05,2025-09-28 08:00:00+00:00
1759075200000,-2.78e-05,2025-09-28 16:00:00+00:00
1759104000000,-4.749e-05,2025-09-29 00:00:00+00:00
1759132800000,9.303e-05,2025-09-29 08:00:00+00:00
1759161600000,5.443e-05,2025-09-29 16:00:00+00:00
1759190400000,1.31e-05,2025-09-30 00:00:00+00:00
1759219200000,-1.405e-05,2025-09-30 08:00:00+00:00
1759248000000,-6.511e-05,2025-09-30 16:00:00+00:00
1759276800000,0.0001,2025-10-01 00:00:00+00:00
1759305600000,0.0001,2025-10-01 08:00:00+00:00
1759334400000,0.0001,2025-10-01 16:00:00+00:00
1759363200000,5.724e-05,2025-10-02 00:00:00+00:00
1759392000000,0.0001,2025-10-02 08:00:00+00:00
1759420800000,0.0001,2025-10-02 16:00:00+00:00
1759449600000,-4.79e-06,2025-10-03 00:00:00+00:00
1759478400000,6.485e-05,2025-10-03 08:00:00+00:00
1759507200000,7.483e-05,2025-10-03 16:00:00+00:00
1759536000000,7.616e-05,2025-10-04 00:00:00+00:00
1759564800000,8.523e-05,2025-10-04 08:00:00+00:00
1759593600000,0.0001,2025-10-04 16:00:00+00:00
1759622400000,0.0001,2025-10-05 00:00:00+00:00
1759651200000,0.0001,2025-10-05 08:00:00+00:00
1759680000000,9.663e-05,2025-10-05 16:00:00+00:00
1759708800000,6.715e-05,2025-10-06 00:00:00+00:00
1759737600000,0.0001,2025-10-06 08:00:00+00:00
1759766400000,0.0001,2025-10-06 16:00:00+00:00
1759795200000,0.0001,2025-10-07 00:00:00+00:00
1759824000000,0.0001,2025-10-07 08:00:00+00:00
1759852800000,0.0001,2025-10-07 16:00:00+00:00
1759881600000,0.0001,2025-10-08 00:00:00+00:00
1759910400000,9.121e-05,2025-10-08 08:00:00+00:00
1759939200000,6.077e-05,2025-10-08 16:00:00+00:00
1759968000000,0.0001,2025-10-09 00:00:00+00:00
1759996800000,0.0001,2025-10-09 08:00:00+00:00
1760025600000,1.222e-05,2025-10-09 16:00:00+00:00
1760054400000,0.0001,2025-10-10 00:00:00+00:00
1760083200000,0.0001,2025-10-10 08:00:00+00:00
1760112000000,5.397e-05,2025-10-10 16:00:00+00:00
1760140800000,-0.00117719,2025-10-11 00:00:00+00:00
1760169600000,-0.00017268,2025-10-11 08:00:00+00:00
1760198400000,-3.695e-05,2025-10-11 16:00:00+00:00
1760227200000,-0.00010678,2025-10-12 00:00:00+00:00
1760256000000,-2.29e-06,2025-10-12 08:00:00+00:00
1760284800000,-4.459e-05,2025-10-12 16:00:00+00:00
1760313600000,1.204e-05,2025-10-13 00:00:00+00:00
1760342400000,7.307e-05,2025-10-13 08:00:00+00:00
1760371200000,1.677e-05,2025-10-13 16:00:00+00:00
1760400000000,6.574e-05,2025-10-14 00:00:00+00:00
1760428800000,-3.274e-05,2025-10-14 08:00:00+00:00
1760457600000,-1.694e-05,2025-10-14 16:00:00+00:00
1760486400000,0.0001,2025-10-15 00:00:00+00:00
1760515200000,2.517e-05,2025-10-15 08:00:00+00:00
1760544000000,-1.645e-05,2025-10-15 16:00:00+00:00
1760572800000,-7.368e-05,2025-10-16 00:00:00+00:00
1760601600000,2.348e-05,2025-10-16 08:00:00+00:00
1760630400000,-3.789e-05,2025-10-16 16:00:00+00:00
1760659200000,2.001e-05,2025-10-17 00:00:00+00:00
1760688000000,4.662e-05,2025-10-17 08:00:00+00:00
1760716800000,2.03e-05,2025-10-17 16:00:00+00:00
1760745600000,-6.89e-06,2025-10-18 00:00:00+00:00
1760774400000,5.339e-05,2025-10-18 08:00:00+00:00
1760803200000,2.434e-05,2025-10-18 16:00:00+00:00
1760832000000,5.69e-05,2025-10-19 00:00:00+00:00
1760860800000,1.636e-05,2025-10-19 08:00:00+00:00
1760889600000,0.0001,2025-10-19 16:00:00+00:00
1760918400000,8.568e-05,2025-10-20 00:00:00+00:00
1760947200000,9.458e-05,2025-10-20 08:00:00+00:00
1760976000000,4.876e-05,2025-10-20 16:00:00+00:00
1761004800000,0.0001,2025-10-21 00:00:00+00:00
1761033600000,-2.262e-05,2025-10-21 08:00:00+00:00
1761062400000,0.0001,2025-10-21 16:00:00+00:00
1761091200000,-4.209e-05,2025-10-22 00:00:00+00:00
1761120000000,-7.659e-05,2025-10-22 08:00:00+00:00
1761148800000,-2.394e-05,2025-10-22 16:00:00+00:00
1761177600000,-1.522e-05,2025-10-23 00:00:00+00:00
1761206400000,9.409e-05,2025-10-23 08:00:00+00:00
1761235200000,5.438e-05,2025-10-23 16:00:00+00:00
1761264000000,-1.509e-05,2025-10-24 00:00:00+00:00
1761292800000,0.0001,2025-10-24 08:00:00+00:00
1761321600000,8.238e-05,2025-10-24 16:00:00+00:00
1761350400000,0.0001,2025-10-25 00:00:00+00:00
1761379200000,7.603e-05,2025-10-25 08:00:00+00:00
1761408000000,0.0001,2025-10-25 16:00:00+00:00
1761436800000,0.0001,2025-10-26 00:00:00+00:00
1761465600000,0.0001,2025-10-26 08:00:00+00:00
