candle_time,event_time,funding_timestamp,funding_rate
2023-06-09 16:00:00+00:00,2023-06-09 16:00:00+00:00,1686326400000,0.0001
2023-06-09 20:00:00+00:00,2023-06-09 16:00:00+00:00,1686326400000,0.0001
2023-06-10 00:00:00+00:00,2023-06-10 00:00:00+00:00,1686355200000,0.0001
2023-06-10 04:00:00+00:00,2023-06-10 00:00:00+00:00,1686355200000,0.0001
2023-06-10 08:00:00+00:00,2023-06-10 08:00:00+00:00,1686384000000,0.0001
2023-06-10 12:00:00+00:00,2023-06-10 08:00:00+00:00,1686384000000,0.0001
2023-06-10 16:00:00+00:00,2023-06-10 16:00:00+00:00,1686412800000,-6.327e-05
2023-06-10 20:00:00+00:00,2023-06-10 16:00:00+00:00,1686412800000,-6.327e-05
2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,1686441600000,8.372e-05
2023-06-11 04:00:00+00:00,2023-06-11 00:00:00+00:00,1686441600000,8.372e-05
2023-06-11 08:00:00+00:00,2023-06-11 08:00:00+00:00,1686470400000,-4.891e-05
2023-06-11 12:00:00+00:00,2023-06-11 08:00:00+00:00,1686470400000,-4.891e-05
2023-06-11 16:00:00+00:00,2023-06-11 16:00:00+00:00,1686499200000,0.0001
2023-06-11 20:00:00+00:00,2023-06-11 16:00:00+00:00,1686499200000,0.0001
2023-06-12 00:00:00+00:00,2023-06-12 00:00:00+00:00,1686528000000,0.0001
2023-06-12 04:00:00+00:00,2023-06-12 00:00:00+00:00,1686528000000,0.0001
2023-06-12 08:00:00+00:00,2023-06-12 08:00:00+00:00,1686556800000,-3.421e-05
2023-06-12 12:00:00+00:00,2023-06-12 08:00:00+00:00,1686556800000,-3.421e-05
2023-06-12 16:00:00+00:00,2023-06-12 16:00:00+00:00,1686585600000,8.439e-05
2023-06-12 20:00:00+00:00,2023-06-12 16:00:00+00:00,1686585600000,8.439e-05
2023-06-13 00:00:00+00:00,2023-06-13 00:00:00+00:00,1686614400000,0.0001
2023-06-13 04:00:00+00:00,2023-06-13 00:00:00+00:00,1686614400000,0.0001
2023-06-13 08:00:00+00:00,2023-06-13 08:00:00+00:00,1686643200000,0.0001
2023-06-13 12:00:00+00:00,2023-06-13 08:00:00+00:00,1686643200000,0.0001
2023-06-13 16:00:00+00:00,2023-06-13 16:00:00+00:00,1686672000000,0.0001
2023-06-13 20:00:00+00:00,2023-06-13 16:00:00+00:00,1686672000000,0.0001
2023-06-14 00:00:00+00:00,2023-06-14 00:00:00+00:00,1686700800000,0.0001
2023-06-14 04:00:00+00:00,2023-06-14 00:00:00+00:00,1686700800000,0.0001
2023-06-14 08:00:00+00:00,2023-06-14 08:00:00+00:00,1686729600000,0.0001
2023-06-14 12:00:00+00:00,2023-06-14 08:00:00+00:00,1686729600000,0.0001
2023-06-14 16:00:00+00:00,2023-06-14 16:00:00+00:00,1686758400000,0.0001
2023-06-14 20:00:00+00:00,2023-06-14 16:00:00+00:00,1686758400000,0.0001
2023-06-15 00:00:00+00:00,2023-06-15 00:00:00+00:00,1686787200000,0.0001
2023-06-15 04:00:00+00:00,2023-06-15 00:00:00+00:00,1686787200000,0.0001
2023-06-15 08:00:00+00:00,2023-06-15 08:00:00+00:00,1686816000000,0.0001
2023-06-15 12:00:00+00:00,2023-06-15 08:00:00+00:00,1686816000000,0.0001
2023-06-15 16:00:00+00:00,2023-06-15 16:00:00+00:00,1686844800000,3.765e-05
2023-06-15 20:00:00+00:00,2023-06-15 16:00:00+00:00,1686844800000,3.765e-05
2023-06-16 00:00:00+00:00,2023-06-16 00:00:00+00:00,1686873600000,0.0001
2023-06-16 04:00:00+00:00,2023-06-16 00:00:00+00:00,1686873600000,0.0001
2023-06-16 08:00:00+00:00,2023-06-16 08:00:00+00:00,1686902400000,0.0001
2023-06-16 12:00:00+00:00,2023-06-16 08:00:00+00:00,1686902400000,0.0001
2023-06-16 16:00:00+00:00,2023-06-16 16:00:00+00:00,1686931200000,0.0001
2023-06-16 20:00:00+00:00,2023-06-16 16:00:00+00:00,1686931200000,0.0001
2023-06-17 00:00:00+00:00,2023-06-17 00:00:00+00:00,1686960000000,0.0001
2023-06-17 04:00:00+00:00,2023-06-17 00:00:00+00:00,1686960000000,0.0001
2023-06-17 08:00:00+00:00,2023-06-17 08:00:00+00:00,1686988800000,0.0001
2023-06-17 12:00:00+00:00,2023-06-17 08:00:00+00:00,1686988800000,0.0001
2023-06-17 16:00:00+00:00,2023-06-17 16:00:00+00:00,1687017600000,0.0001
2023-06-17 20:00:00+00:00,2023-06-17 16:00:00+00:00,1687017600000,0.0001
2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,1687046400000,0.0001
